gen_id,seed,img_path,w_npz_path,gene_class_idx,z_dim,w_dim,num_ws,trunc,lat_pred,lat_conf
7068,7068,data/laterality/generated/images/seed7068_latClass_0.png,data/laterality/generated/w/00007068.npz,0,512,512,16,0.7,R,0.945259153842926
7069,7069,data/laterality/generated/images/seed7069_latClass_0.png,data/laterality/generated/w/00007069.npz,0,512,512,16,0.7,L,0.8756975531578064
7070,7070,data/laterality/generated/images/seed7070_latClass_0.png,data/laterality/generated/w/00007070.npz,0,512,512,16,0.7,R,0.8243741393089294
7071,7071,data/laterality/generated/images/seed7071_latClass_0.png,data/laterality/generated/w/00007071.npz,0,512,512,16,0.7,L,0.9972737431526184
7072,7072,data/laterality/generated/images/seed7072_latClass_0.png,data/laterality/generated/w/00007072.npz,0,512,512,16,0.7,L,0.737438440322876
7073,7073,data/laterality/generated/images/seed7073_latClass_0.png,data/laterality/generated/w/00007073.npz,0,512,512,16,0.7,R,0.8061018586158752
7074,7074,data/laterality/generated/images/seed7074_latClass_0.png,data/laterality/generated/w/00007074.npz,0,512,512,16,0.7,L,0.993657648563385
7075,7075,data/laterality/generated/images/seed7075_latClass_0.png,data/laterality/generated/w/00007075.npz,0,512,512,16,0.7,L,0.9968512654304504
7076,7076,data/laterality/generated/images/seed7076_latClass_0.png,data/laterality/generated/w/00007076.npz,0,512,512,16,0.7,R,0.9919255375862122
7077,7077,data/laterality/generated/images/seed7077_latClass_0.png,data/laterality/generated/w/00007077.npz,0,512,512,16,0.7,R,0.9865895509719849
7078,7078,data/laterality/generated/images/seed7078_latClass_0.png,data/laterality/generated/w/00007078.npz,0,512,512,16,0.7,R,0.9899284243583679
7079,7079,data/laterality/generated/images/seed7079_latClass_0.png,data/laterality/generated/w/00007079.npz,0,512,512,16,0.7,R,0.9883843660354614
7080,7080,data/laterality/generated/images/seed7080_latClass_0.png,data/laterality/generated/w/00007080.npz,0,512,512,16,0.7,R,0.9834640622138977
7081,7081,data/laterality/generated/images/seed7081_latClass_0.png,data/laterality/generated/w/00007081.npz,0,512,512,16,0.7,L,0.9894264936447144
7082,7082,data/laterality/generated/images/seed7082_latClass_0.png,data/laterality/generated/w/00007082.npz,0,512,512,16,0.7,L,0.8513090014457703
7083,7083,data/laterality/generated/images/seed7083_latClass_0.png,data/laterality/generated/w/00007083.npz,0,512,512,16,0.7,L,0.8416892290115356
7084,7084,data/laterality/generated/images/seed7084_latClass_0.png,data/laterality/generated/w/00007084.npz,0,512,512,16,0.7,L,0.9874727725982666
7085,7085,data/laterality/generated/images/seed7085_latClass_0.png,data/laterality/generated/w/00007085.npz,0,512,512,16,0.7,L,0.9985294342041016
7086,7086,data/laterality/generated/images/seed7086_latClass_0.png,data/laterality/generated/w/00007086.npz,0,512,512,16,0.7,R,0.95633465051651
7087,7087,data/laterality/generated/images/seed7087_latClass_0.png,data/laterality/generated/w/00007087.npz,0,512,512,16,0.7,L,0.9960887432098389
7088,7088,data/laterality/generated/images/seed7088_latClass_0.png,data/laterality/generated/w/00007088.npz,0,512,512,16,0.7,R,0.9985311031341553
7089,7089,data/laterality/generated/images/seed7089_latClass_0.png,data/laterality/generated/w/00007089.npz,0,512,512,16,0.7,R,0.9187940359115601
7090,7090,data/laterality/generated/images/seed7090_latClass_0.png,data/laterality/generated/w/00007090.npz,0,512,512,16,0.7,L,0.9843502044677734
7091,7091,data/laterality/generated/images/seed7091_latClass_0.png,data/laterality/generated/w/00007091.npz,0,512,512,16,0.7,L,0.8123213052749634
7092,7092,data/laterality/generated/images/seed7092_latClass_0.png,data/laterality/generated/w/00007092.npz,0,512,512,16,0.7,R,0.9642022848129272
7093,7093,data/laterality/generated/images/seed7093_latClass_0.png,data/laterality/generated/w/00007093.npz,0,512,512,16,0.7,R,0.9957007765769958
7094,7094,data/laterality/generated/images/seed7094_latClass_0.png,data/laterality/generated/w/00007094.npz,0,512,512,16,0.7,R,0.9958428740501404
7095,7095,data/laterality/generated/images/seed7095_latClass_0.png,data/laterality/generated/w/00007095.npz,0,512,512,16,0.7,R,0.7960654497146606
7096,7096,data/laterality/generated/images/seed7096_latClass_0.png,data/laterality/generated/w/00007096.npz,0,512,512,16,0.7,R,0.7490317821502686
7097,7097,data/laterality/generated/images/seed7097_latClass_0.png,data/laterality/generated/w/00007097.npz,0,512,512,16,0.7,L,0.9572277665138245
7098,7098,data/laterality/generated/images/seed7098_latClass_0.png,data/laterality/generated/w/00007098.npz,0,512,512,16,0.7,L,0.6851881742477417
7099,7099,data/laterality/generated/images/seed7099_latClass_0.png,data/laterality/generated/w/00007099.npz,0,512,512,16,0.7,R,0.8946740627288818
7100,7100,data/laterality/generated/images/seed7100_latClass_0.png,data/laterality/generated/w/00007100.npz,0,512,512,16,0.7,L,0.5233539938926697
7101,7101,data/laterality/generated/images/seed7101_latClass_0.png,data/laterality/generated/w/00007101.npz,0,512,512,16,0.7,R,0.7062956690788269
7102,7102,data/laterality/generated/images/seed7102_latClass_0.png,data/laterality/generated/w/00007102.npz,0,512,512,16,0.7,L,0.780673086643219
7103,7103,data/laterality/generated/images/seed7103_latClass_0.png,data/laterality/generated/w/00007103.npz,0,512,512,16,0.7,L,0.7847225069999695
7104,7104,data/laterality/generated/images/seed7104_latClass_0.png,data/laterality/generated/w/00007104.npz,0,512,512,16,0.7,L,0.8897782564163208
7105,7105,data/laterality/generated/images/seed7105_latClass_0.png,data/laterality/generated/w/00007105.npz,0,512,512,16,0.7,R,0.9282821416854858
7106,7106,data/laterality/generated/images/seed7106_latClass_0.png,data/laterality/generated/w/00007106.npz,0,512,512,16,0.7,R,0.797775387763977
7107,7107,data/laterality/generated/images/seed7107_latClass_0.png,data/laterality/generated/w/00007107.npz,0,512,512,16,0.7,R,0.6047702431678772
7108,7108,data/laterality/generated/images/seed7108_latClass_0.png,data/laterality/generated/w/00007108.npz,0,512,512,16,0.7,L,0.7328655123710632
7109,7109,data/laterality/generated/images/seed7109_latClass_0.png,data/laterality/generated/w/00007109.npz,0,512,512,16,0.7,R,0.9885304570198059
7110,7110,data/laterality/generated/images/seed7110_latClass_0.png,data/laterality/generated/w/00007110.npz,0,512,512,16,0.7,R,0.9637055993080139
7111,7111,data/laterality/generated/images/seed7111_latClass_0.png,data/laterality/generated/w/00007111.npz,0,512,512,16,0.7,R,0.9510573148727417
7112,7112,data/laterality/generated/images/seed7112_latClass_0.png,data/laterality/generated/w/00007112.npz,0,512,512,16,0.7,R,0.9730497002601624
7113,7113,data/laterality/generated/images/seed7113_latClass_0.png,data/laterality/generated/w/00007113.npz,0,512,512,16,0.7,R,0.9999411106109619
7114,7114,data/laterality/generated/images/seed7114_latClass_0.png,data/laterality/generated/w/00007114.npz,0,512,512,16,0.7,L,0.7424824833869934
7115,7115,data/laterality/generated/images/seed7115_latClass_0.png,data/laterality/generated/w/00007115.npz,0,512,512,16,0.7,R,0.933651864528656
7116,7116,data/laterality/generated/images/seed7116_latClass_0.png,data/laterality/generated/w/00007116.npz,0,512,512,16,0.7,L,0.5967616438865662
7117,7117,data/laterality/generated/images/seed7117_latClass_0.png,data/laterality/generated/w/00007117.npz,0,512,512,16,0.7,L,0.6663360595703125
7118,7118,data/laterality/generated/images/seed7118_latClass_0.png,data/laterality/generated/w/00007118.npz,0,512,512,16,0.7,L,0.6183688640594482
7119,7119,data/laterality/generated/images/seed7119_latClass_0.png,data/laterality/generated/w/00007119.npz,0,512,512,16,0.7,R,0.9230315089225769
7120,7120,data/laterality/generated/images/seed7120_latClass_0.png,data/laterality/generated/w/00007120.npz,0,512,512,16,0.7,R,0.9823026061058044
7121,7121,data/laterality/generated/images/seed7121_latClass_0.png,data/laterality/generated/w/00007121.npz,0,512,512,16,0.7,L,0.7159448266029358
7122,7122,data/laterality/generated/images/seed7122_latClass_0.png,data/laterality/generated/w/00007122.npz,0,512,512,16,0.7,R,0.9230138063430786
7123,7123,data/laterality/generated/images/seed7123_latClass_0.png,data/laterality/generated/w/00007123.npz,0,512,512,16,0.7,L,0.989754855632782
7124,7124,data/laterality/generated/images/seed7124_latClass_0.png,data/laterality/generated/w/00007124.npz,0,512,512,16,0.7,R,0.9969866871833801
7125,7125,data/laterality/generated/images/seed7125_latClass_0.png,data/laterality/generated/w/00007125.npz,0,512,512,16,0.7,L,0.6279451847076416
7126,7126,data/laterality/generated/images/seed7126_latClass_0.png,data/laterality/generated/w/00007126.npz,0,512,512,16,0.7,L,0.9245176315307617
7127,7127,data/laterality/generated/images/seed7127_latClass_0.png,data/laterality/generated/w/00007127.npz,0,512,512,16,0.7,L,0.9464606046676636
7128,7128,data/laterality/generated/images/seed7128_latClass_0.png,data/laterality/generated/w/00007128.npz,0,512,512,16,0.7,L,0.8845383524894714
7129,7129,data/laterality/generated/images/seed7129_latClass_0.png,data/laterality/generated/w/00007129.npz,0,512,512,16,0.7,L,0.7864729762077332
7130,7130,data/laterality/generated/images/seed7130_latClass_0.png,data/laterality/generated/w/00007130.npz,0,512,512,16,0.7,R,0.8902233242988586
7131,7131,data/laterality/generated/images/seed7131_latClass_0.png,data/laterality/generated/w/00007131.npz,0,512,512,16,0.7,L,0.8582726120948792
7132,7132,data/laterality/generated/images/seed7132_latClass_0.png,data/laterality/generated/w/00007132.npz,0,512,512,16,0.7,L,0.8950637578964233
7133,7133,data/laterality/generated/images/seed7133_latClass_0.png,data/laterality/generated/w/00007133.npz,0,512,512,16,0.7,L,0.9593329429626465
7134,7134,data/laterality/generated/images/seed7134_latClass_0.png,data/laterality/generated/w/00007134.npz,0,512,512,16,0.7,R,0.9713690280914307
7135,7135,data/laterality/generated/images/seed7135_latClass_0.png,data/laterality/generated/w/00007135.npz,0,512,512,16,0.7,L,0.9982545971870422
7136,7136,data/laterality/generated/images/seed7136_latClass_0.png,data/laterality/generated/w/00007136.npz,0,512,512,16,0.7,R,0.755680501461029
7137,7137,data/laterality/generated/images/seed7137_latClass_0.png,data/laterality/generated/w/00007137.npz,0,512,512,16,0.7,L,0.7283102869987488
7138,7138,data/laterality/generated/images/seed7138_latClass_0.png,data/laterality/generated/w/00007138.npz,0,512,512,16,0.7,R,0.9949896931648254
7139,7139,data/laterality/generated/images/seed7139_latClass_0.png,data/laterality/generated/w/00007139.npz,0,512,512,16,0.7,L,0.8272947072982788
7140,7140,data/laterality/generated/images/seed7140_latClass_0.png,data/laterality/generated/w/00007140.npz,0,512,512,16,0.7,R,0.9984802603721619
7141,7141,data/laterality/generated/images/seed7141_latClass_0.png,data/laterality/generated/w/00007141.npz,0,512,512,16,0.7,R,0.9607707858085632
7142,7142,data/laterality/generated/images/seed7142_latClass_0.png,data/laterality/generated/w/00007142.npz,0,512,512,16,0.7,R,0.7921825051307678
7143,7143,data/laterality/generated/images/seed7143_latClass_0.png,data/laterality/generated/w/00007143.npz,0,512,512,16,0.7,L,0.9765834808349609
7144,7144,data/laterality/generated/images/seed7144_latClass_0.png,data/laterality/generated/w/00007144.npz,0,512,512,16,0.7,R,0.9852374196052551
7145,7145,data/laterality/generated/images/seed7145_latClass_0.png,data/laterality/generated/w/00007145.npz,0,512,512,16,0.7,L,0.9875354170799255
7146,7146,data/laterality/generated/images/seed7146_latClass_0.png,data/laterality/generated/w/00007146.npz,0,512,512,16,0.7,R,0.9135998487472534
7147,7147,data/laterality/generated/images/seed7147_latClass_0.png,data/laterality/generated/w/00007147.npz,0,512,512,16,0.7,R,0.887589156627655
7148,7148,data/laterality/generated/images/seed7148_latClass_0.png,data/laterality/generated/w/00007148.npz,0,512,512,16,0.7,L,0.9204782247543335
7149,7149,data/laterality/generated/images/seed7149_latClass_0.png,data/laterality/generated/w/00007149.npz,0,512,512,16,0.7,R,0.9971211552619934
7150,7150,data/laterality/generated/images/seed7150_latClass_0.png,data/laterality/generated/w/00007150.npz,0,512,512,16,0.7,L,0.8624829053878784
7151,7151,data/laterality/generated/images/seed7151_latClass_0.png,data/laterality/generated/w/00007151.npz,0,512,512,16,0.7,R,0.9910287261009216
7152,7152,data/laterality/generated/images/seed7152_latClass_0.png,data/laterality/generated/w/00007152.npz,0,512,512,16,0.7,L,0.6072615385055542
7153,7153,data/laterality/generated/images/seed7153_latClass_0.png,data/laterality/generated/w/00007153.npz,0,512,512,16,0.7,L,0.6171995401382446
7154,7154,data/laterality/generated/images/seed7154_latClass_0.png,data/laterality/generated/w/00007154.npz,0,512,512,16,0.7,L,0.7922130823135376
7155,7155,data/laterality/generated/images/seed7155_latClass_0.png,data/laterality/generated/w/00007155.npz,0,512,512,16,0.7,R,0.7036416530609131
7156,7156,data/laterality/generated/images/seed7156_latClass_0.png,data/laterality/generated/w/00007156.npz,0,512,512,16,0.7,R,0.8806098699569702
7157,7157,data/laterality/generated/images/seed7157_latClass_0.png,data/laterality/generated/w/00007157.npz,0,512,512,16,0.7,L,0.7664581537246704
7158,7158,data/laterality/generated/images/seed7158_latClass_0.png,data/laterality/generated/w/00007158.npz,0,512,512,16,0.7,L,0.7067743539810181
7159,7159,data/laterality/generated/images/seed7159_latClass_0.png,data/laterality/generated/w/00007159.npz,0,512,512,16,0.7,R,0.9910513162612915
7160,7160,data/laterality/generated/images/seed7160_latClass_0.png,data/laterality/generated/w/00007160.npz,0,512,512,16,0.7,R,0.9744974970817566
7161,7161,data/laterality/generated/images/seed7161_latClass_0.png,data/laterality/generated/w/00007161.npz,0,512,512,16,0.7,L,0.9853253960609436
7162,7162,data/laterality/generated/images/seed7162_latClass_0.png,data/laterality/generated/w/00007162.npz,0,512,512,16,0.7,R,0.8538176417350769
7163,7163,data/laterality/generated/images/seed7163_latClass_0.png,data/laterality/generated/w/00007163.npz,0,512,512,16,0.7,L,0.8220880627632141
7164,7164,data/laterality/generated/images/seed7164_latClass_0.png,data/laterality/generated/w/00007164.npz,0,512,512,16,0.7,L,0.9328867197036743
7165,7165,data/laterality/generated/images/seed7165_latClass_0.png,data/laterality/generated/w/00007165.npz,0,512,512,16,0.7,L,0.9888218641281128
7166,7166,data/laterality/generated/images/seed7166_latClass_0.png,data/laterality/generated/w/00007166.npz,0,512,512,16,0.7,R,0.9816568493843079
7167,7167,data/laterality/generated/images/seed7167_latClass_0.png,data/laterality/generated/w/00007167.npz,0,512,512,16,0.7,L,0.8795722126960754
7168,7168,data/laterality/generated/images/seed7168_latClass_0.png,data/laterality/generated/w/00007168.npz,0,512,512,16,0.7,L,0.7602585554122925
7169,7169,data/laterality/generated/images/seed7169_latClass_0.png,data/laterality/generated/w/00007169.npz,0,512,512,16,0.7,R,0.7917273640632629
7170,7170,data/laterality/generated/images/seed7170_latClass_0.png,data/laterality/generated/w/00007170.npz,0,512,512,16,0.7,L,0.8352010250091553
7171,7171,data/laterality/generated/images/seed7171_latClass_0.png,data/laterality/generated/w/00007171.npz,0,512,512,16,0.7,L,0.9883761405944824
7172,7172,data/laterality/generated/images/seed7172_latClass_0.png,data/laterality/generated/w/00007172.npz,0,512,512,16,0.7,L,0.9630559086799622
7173,7173,data/laterality/generated/images/seed7173_latClass_0.png,data/laterality/generated/w/00007173.npz,0,512,512,16,0.7,R,0.9984570741653442
7174,7174,data/laterality/generated/images/seed7174_latClass_0.png,data/laterality/generated/w/00007174.npz,0,512,512,16,0.7,L,0.8551543354988098
7175,7175,data/laterality/generated/images/seed7175_latClass_0.png,data/laterality/generated/w/00007175.npz,0,512,512,16,0.7,L,0.5180987119674683
7176,7176,data/laterality/generated/images/seed7176_latClass_0.png,data/laterality/generated/w/00007176.npz,0,512,512,16,0.7,L,0.9724438786506653
7177,7177,data/laterality/generated/images/seed7177_latClass_0.png,data/laterality/generated/w/00007177.npz,0,512,512,16,0.7,L,0.9974729418754578
7178,7178,data/laterality/generated/images/seed7178_latClass_0.png,data/laterality/generated/w/00007178.npz,0,512,512,16,0.7,R,0.693414032459259
7179,7179,data/laterality/generated/images/seed7179_latClass_0.png,data/laterality/generated/w/00007179.npz,0,512,512,16,0.7,L,0.8880232572555542
7180,7180,data/laterality/generated/images/seed7180_latClass_0.png,data/laterality/generated/w/00007180.npz,0,512,512,16,0.7,L,0.5828389525413513
7181,7181,data/laterality/generated/images/seed7181_latClass_0.png,data/laterality/generated/w/00007181.npz,0,512,512,16,0.7,R,0.909864068031311
7182,7182,data/laterality/generated/images/seed7182_latClass_0.png,data/laterality/generated/w/00007182.npz,0,512,512,16,0.7,R,0.9680315256118774
7183,7183,data/laterality/generated/images/seed7183_latClass_0.png,data/laterality/generated/w/00007183.npz,0,512,512,16,0.7,R,0.9451870918273926
7184,7184,data/laterality/generated/images/seed7184_latClass_0.png,data/laterality/generated/w/00007184.npz,0,512,512,16,0.7,R,0.9877449870109558
7185,7185,data/laterality/generated/images/seed7185_latClass_0.png,data/laterality/generated/w/00007185.npz,0,512,512,16,0.7,L,0.84885573387146
7186,7186,data/laterality/generated/images/seed7186_latClass_0.png,data/laterality/generated/w/00007186.npz,0,512,512,16,0.7,L,0.6530284881591797
7187,7187,data/laterality/generated/images/seed7187_latClass_0.png,data/laterality/generated/w/00007187.npz,0,512,512,16,0.7,R,0.9986056685447693
7188,7188,data/laterality/generated/images/seed7188_latClass_0.png,data/laterality/generated/w/00007188.npz,0,512,512,16,0.7,R,0.997701108455658
7189,7189,data/laterality/generated/images/seed7189_latClass_0.png,data/laterality/generated/w/00007189.npz,0,512,512,16,0.7,L,0.9656047224998474
7190,7190,data/laterality/generated/images/seed7190_latClass_0.png,data/laterality/generated/w/00007190.npz,0,512,512,16,0.7,L,0.9967964291572571
7191,7191,data/laterality/generated/images/seed7191_latClass_0.png,data/laterality/generated/w/00007191.npz,0,512,512,16,0.7,R,0.8516427874565125
7192,7192,data/laterality/generated/images/seed7192_latClass_0.png,data/laterality/generated/w/00007192.npz,0,512,512,16,0.7,L,0.6458690762519836
7193,7193,data/laterality/generated/images/seed7193_latClass_0.png,data/laterality/generated/w/00007193.npz,0,512,512,16,0.7,R,0.9930024743080139
7194,7194,data/laterality/generated/images/seed7194_latClass_0.png,data/laterality/generated/w/00007194.npz,0,512,512,16,0.7,R,0.9776903986930847
7195,7195,data/laterality/generated/images/seed7195_latClass_0.png,data/laterality/generated/w/00007195.npz,0,512,512,16,0.7,L,0.978752613067627
7196,7196,data/laterality/generated/images/seed7196_latClass_0.png,data/laterality/generated/w/00007196.npz,0,512,512,16,0.7,R,0.9989713430404663
7197,7197,data/laterality/generated/images/seed7197_latClass_0.png,data/laterality/generated/w/00007197.npz,0,512,512,16,0.7,L,0.9871777296066284
7198,7198,data/laterality/generated/images/seed7198_latClass_0.png,data/laterality/generated/w/00007198.npz,0,512,512,16,0.7,L,0.9978845715522766
7199,7199,data/laterality/generated/images/seed7199_latClass_0.png,data/laterality/generated/w/00007199.npz,0,512,512,16,0.7,R,0.8412237763404846
7200,7200,data/laterality/generated/images/seed7200_latClass_0.png,data/laterality/generated/w/00007200.npz,0,512,512,16,0.7,L,0.637349009513855
7201,7201,data/laterality/generated/images/seed7201_latClass_0.png,data/laterality/generated/w/00007201.npz,0,512,512,16,0.7,L,0.915515661239624
7202,7202,data/laterality/generated/images/seed7202_latClass_0.png,data/laterality/generated/w/00007202.npz,0,512,512,16,0.7,L,0.9976181387901306
7203,7203,data/laterality/generated/images/seed7203_latClass_0.png,data/laterality/generated/w/00007203.npz,0,512,512,16,0.7,R,0.9567563533782959
7204,7204,data/laterality/generated/images/seed7204_latClass_0.png,data/laterality/generated/w/00007204.npz,0,512,512,16,0.7,R,0.539547324180603
7205,7205,data/laterality/generated/images/seed7205_latClass_0.png,data/laterality/generated/w/00007205.npz,0,512,512,16,0.7,L,0.9626821279525757
7206,7206,data/laterality/generated/images/seed7206_latClass_0.png,data/laterality/generated/w/00007206.npz,0,512,512,16,0.7,R,0.9985853433609009
7207,7207,data/laterality/generated/images/seed7207_latClass_0.png,data/laterality/generated/w/00007207.npz,0,512,512,16,0.7,R,0.8786606192588806
7208,7208,data/laterality/generated/images/seed7208_latClass_0.png,data/laterality/generated/w/00007208.npz,0,512,512,16,0.7,R,0.9911376237869263
7209,7209,data/laterality/generated/images/seed7209_latClass_0.png,data/laterality/generated/w/00007209.npz,0,512,512,16,0.7,L,0.9398837089538574
7210,7210,data/laterality/generated/images/seed7210_latClass_0.png,data/laterality/generated/w/00007210.npz,0,512,512,16,0.7,L,0.9967321157455444
7211,7211,data/laterality/generated/images/seed7211_latClass_0.png,data/laterality/generated/w/00007211.npz,0,512,512,16,0.7,R,0.9803579449653625
7212,7212,data/laterality/generated/images/seed7212_latClass_0.png,data/laterality/generated/w/00007212.npz,0,512,512,16,0.7,R,0.76677405834198
7213,7213,data/laterality/generated/images/seed7213_latClass_0.png,data/laterality/generated/w/00007213.npz,0,512,512,16,0.7,R,0.9816415309906006
7214,7214,data/laterality/generated/images/seed7214_latClass_0.png,data/laterality/generated/w/00007214.npz,0,512,512,16,0.7,L,0.9110117554664612
7215,7215,data/laterality/generated/images/seed7215_latClass_0.png,data/laterality/generated/w/00007215.npz,0,512,512,16,0.7,L,0.776147186756134
7216,7216,data/laterality/generated/images/seed7216_latClass_0.png,data/laterality/generated/w/00007216.npz,0,512,512,16,0.7,R,0.5825082659721375
7217,7217,data/laterality/generated/images/seed7217_latClass_0.png,data/laterality/generated/w/00007217.npz,0,512,512,16,0.7,L,0.870475709438324
7218,7218,data/laterality/generated/images/seed7218_latClass_0.png,data/laterality/generated/w/00007218.npz,0,512,512,16,0.7,L,0.8918994665145874
7219,7219,data/laterality/generated/images/seed7219_latClass_0.png,data/laterality/generated/w/00007219.npz,0,512,512,16,0.7,L,0.525598406791687
7220,7220,data/laterality/generated/images/seed7220_latClass_0.png,data/laterality/generated/w/00007220.npz,0,512,512,16,0.7,L,0.7743695974349976
7221,7221,data/laterality/generated/images/seed7221_latClass_0.png,data/laterality/generated/w/00007221.npz,0,512,512,16,0.7,L,0.9871410131454468
7222,7222,data/laterality/generated/images/seed7222_latClass_0.png,data/laterality/generated/w/00007222.npz,0,512,512,16,0.7,R,0.9923428893089294
7223,7223,data/laterality/generated/images/seed7223_latClass_0.png,data/laterality/generated/w/00007223.npz,0,512,512,16,0.7,R,0.9990978240966797
7224,7224,data/laterality/generated/images/seed7224_latClass_0.png,data/laterality/generated/w/00007224.npz,0,512,512,16,0.7,L,0.7579394578933716
7225,7225,data/laterality/generated/images/seed7225_latClass_0.png,data/laterality/generated/w/00007225.npz,0,512,512,16,0.7,L,0.9969468712806702
7226,7226,data/laterality/generated/images/seed7226_latClass_0.png,data/laterality/generated/w/00007226.npz,0,512,512,16,0.7,R,0.7721360921859741
7227,7227,data/laterality/generated/images/seed7227_latClass_0.png,data/laterality/generated/w/00007227.npz,0,512,512,16,0.7,L,0.9931573271751404
7228,7228,data/laterality/generated/images/seed7228_latClass_0.png,data/laterality/generated/w/00007228.npz,0,512,512,16,0.7,R,0.9858972430229187
7229,7229,data/laterality/generated/images/seed7229_latClass_0.png,data/laterality/generated/w/00007229.npz,0,512,512,16,0.7,R,0.5430939793586731
7230,7230,data/laterality/generated/images/seed7230_latClass_0.png,data/laterality/generated/w/00007230.npz,0,512,512,16,0.7,R,0.9810066819190979
7231,7231,data/laterality/generated/images/seed7231_latClass_0.png,data/laterality/generated/w/00007231.npz,0,512,512,16,0.7,R,0.9055179953575134
7232,7232,data/laterality/generated/images/seed7232_latClass_0.png,data/laterality/generated/w/00007232.npz,0,512,512,16,0.7,R,0.7666242718696594
7233,7233,data/laterality/generated/images/seed7233_latClass_0.png,data/laterality/generated/w/00007233.npz,0,512,512,16,0.7,L,0.9707385301589966
7234,7234,data/laterality/generated/images/seed7234_latClass_0.png,data/laterality/generated/w/00007234.npz,0,512,512,16,0.7,R,0.8279010653495789
7235,7235,data/laterality/generated/images/seed7235_latClass_0.png,data/laterality/generated/w/00007235.npz,0,512,512,16,0.7,L,0.9996114373207092
7236,7236,data/laterality/generated/images/seed7236_latClass_0.png,data/laterality/generated/w/00007236.npz,0,512,512,16,0.7,L,0.8783544301986694
7237,7237,data/laterality/generated/images/seed7237_latClass_0.png,data/laterality/generated/w/00007237.npz,0,512,512,16,0.7,R,0.9648535847663879
7238,7238,data/laterality/generated/images/seed7238_latClass_0.png,data/laterality/generated/w/00007238.npz,0,512,512,16,0.7,L,0.7699280381202698
7239,7239,data/laterality/generated/images/seed7239_latClass_0.png,data/laterality/generated/w/00007239.npz,0,512,512,16,0.7,L,0.8258612751960754
7240,7240,data/laterality/generated/images/seed7240_latClass_0.png,data/laterality/generated/w/00007240.npz,0,512,512,16,0.7,R,0.6549330949783325
7241,7241,data/laterality/generated/images/seed7241_latClass_0.png,data/laterality/generated/w/00007241.npz,0,512,512,16,0.7,R,0.6205828189849854
7242,7242,data/laterality/generated/images/seed7242_latClass_0.png,data/laterality/generated/w/00007242.npz,0,512,512,16,0.7,R,0.9907369017601013
7243,7243,data/laterality/generated/images/seed7243_latClass_0.png,data/laterality/generated/w/00007243.npz,0,512,512,16,0.7,L,0.824033796787262
7244,7244,data/laterality/generated/images/seed7244_latClass_0.png,data/laterality/generated/w/00007244.npz,0,512,512,16,0.7,L,0.5465875267982483
7245,7245,data/laterality/generated/images/seed7245_latClass_0.png,data/laterality/generated/w/00007245.npz,0,512,512,16,0.7,L,0.9669874906539917
7246,7246,data/laterality/generated/images/seed7246_latClass_0.png,data/laterality/generated/w/00007246.npz,0,512,512,16,0.7,R,0.8756127953529358
7247,7247,data/laterality/generated/images/seed7247_latClass_0.png,data/laterality/generated/w/00007247.npz,0,512,512,16,0.7,R,0.6126493215560913
7248,7248,data/laterality/generated/images/seed7248_latClass_0.png,data/laterality/generated/w/00007248.npz,0,512,512,16,0.7,L,0.9891325831413269
7249,7249,data/laterality/generated/images/seed7249_latClass_0.png,data/laterality/generated/w/00007249.npz,0,512,512,16,0.7,R,0.7823122143745422
7250,7250,data/laterality/generated/images/seed7250_latClass_0.png,data/laterality/generated/w/00007250.npz,0,512,512,16,0.7,L,0.8223016858100891
7251,7251,data/laterality/generated/images/seed7251_latClass_0.png,data/laterality/generated/w/00007251.npz,0,512,512,16,0.7,L,0.7206520438194275
7252,7252,data/laterality/generated/images/seed7252_latClass_0.png,data/laterality/generated/w/00007252.npz,0,512,512,16,0.7,L,0.971585750579834
7253,7253,data/laterality/generated/images/seed7253_latClass_0.png,data/laterality/generated/w/00007253.npz,0,512,512,16,0.7,R,0.8979472517967224
7254,7254,data/laterality/generated/images/seed7254_latClass_0.png,data/laterality/generated/w/00007254.npz,0,512,512,16,0.7,R,0.9200027585029602
7255,7255,data/laterality/generated/images/seed7255_latClass_0.png,data/laterality/generated/w/00007255.npz,0,512,512,16,0.7,L,0.8413378596305847
7256,7256,data/laterality/generated/images/seed7256_latClass_0.png,data/laterality/generated/w/00007256.npz,0,512,512,16,0.7,R,0.9978668093681335
7257,7257,data/laterality/generated/images/seed7257_latClass_0.png,data/laterality/generated/w/00007257.npz,0,512,512,16,0.7,R,0.9898494482040405
7258,7258,data/laterality/generated/images/seed7258_latClass_0.png,data/laterality/generated/w/00007258.npz,0,512,512,16,0.7,R,0.6045668721199036
7259,7259,data/laterality/generated/images/seed7259_latClass_0.png,data/laterality/generated/w/00007259.npz,0,512,512,16,0.7,R,0.9993048906326294
7260,7260,data/laterality/generated/images/seed7260_latClass_0.png,data/laterality/generated/w/00007260.npz,0,512,512,16,0.7,R,0.9742897152900696
7261,7261,data/laterality/generated/images/seed7261_latClass_0.png,data/laterality/generated/w/00007261.npz,0,512,512,16,0.7,L,0.9980850219726562
7262,7262,data/laterality/generated/images/seed7262_latClass_0.png,data/laterality/generated/w/00007262.npz,0,512,512,16,0.7,R,0.972162663936615
7263,7263,data/laterality/generated/images/seed7263_latClass_0.png,data/laterality/generated/w/00007263.npz,0,512,512,16,0.7,R,0.980941891670227
